Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
942;CA-2017-142958;13/12/2017;20/12/2017;Standard Class;RW-19630;Rob Williams;Corporate;United States;Torrance;California;90503;West;OFF-BI-10001759;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";6096
944;CA-2016-120880;29/05/2016;03/06/2016;Standard Class;JL-15850;John Lucas;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10004101;Office Supplies;Paper;Xerox 1894;32,4
947;US-2016-140200;26/07/2016;28/07/2016;First Class;CA-12775;Cynthia Arntzen;Consumer;United States;Mesa;Arizona;85204;West;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;393165
948;US-2018-110576;28/11/2018;02/12/2018;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;516488
953;CA-2018-131156;03/04/2018;07/04/2018;Standard Class;KH-16360;Katherine Hughes;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;25472
954;CA-2018-136539;28/12/2018;01/01/2019;Standard Class;GH-14665;Greg Hansen;Consumer;United States;Round Rock;Texas;78664;Central;OFF-AR-10001958;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;27168
956;CA-2018-119305;30/11/2018;04/12/2018;Standard Class;SW-20275;Scott Williamson;Consumer;United States;Jackson;Mississippi;39212;South;OFF-ST-10000604;Office Supplies;Storage;Home/Office Personal File Carts;173,8
957;CA-2018-102414;15/05/2018;18/05/2018;Second Class;JA-15970;Joseph Airdo;Consumer;United States;Phoenix;Arizona;85023;West;TEC-PH-10002923;Technology;Phones;Logitech B530 USB Headset - headset - Full size, Binaural;29592
960;CA-2016-112571;22/09/2016;22/09/2016;Same Day;DL-12925;Daniel Lacy;Consumer;United States;Oceanside;California;92054;West;FUR-FU-10004188;Furniture;Furnishings;Luxo Professional Combination Clamp-On Lamps;204,6
961;CA-2018-152142;14/11/2018;19/11/2018;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;San Francisco;California;94110;West;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;321568
962;CA-2016-160059;27/11/2016;01/12/2016;Standard Class;TB-21190;Thomas Brumley;Home Office;United States;Fayetteville;Arkansas;72701;South;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;6,24
963;CA-2017-120859;01/09/2017;04/09/2017;First Class;CV-12805;Cynthia Voltz;Corporate;United States;San Francisco;California;94110;West;OFF-EN-10001335;Office Supplies;Envelopes;White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;21,88
964;CA-2015-127488;22/09/2015;24/09/2015;Second Class;MS-17365;Maribeth Schnelling;Consumer;United States;Boca Raton;Florida;33433;South;OFF-LA-10001613;Office Supplies;Labels;Avery File Folder Labels;4608
965;CA-2018-135279;09/04/2018;11/04/2018;First Class;BS-11800;Bryan Spruell;Home Office;United States;New York City;New York;10011;East;OFF-LA-10004055;Office Supplies;Labels;Color-Coded Legal Exhibit Labels;9,82
971;CA-2015-115791;16/01/2015;18/01/2015;Second Class;DL-13315;Delfina Latchford;Consumer;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;127104
975;US-2018-103247;05/10/2018;08/10/2018;Second Class;PO-19195;Phillina Ober;Home Office;United States;New York City;New York;10011;East;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;160,93
977;US-2018-100209;09/07/2018;15/07/2018;Standard Class;TD-20995;Tamara Dahlen;Consumer;United States;Portland;Oregon;97206;West;OFF-BI-10002012;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;1,08
978;CA-2018-159366;07/01/2018;10/01/2018;First Class;BW-11110;Bart Watters;Corporate;United States;Detroit;Michigan;48205;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;3059982
979;CA-2017-145499;30/05/2017;31/05/2017;First Class;RW-19690;Robert Waldorf;Consumer;United States;Wilmington;North Carolina;28403;South;OFF-BI-10000848;Office Supplies;Binders;Angle-D Ring Binders;3282
980;CA-2016-157035;09/12/2016;12/12/2016;First Class;KB-16600;Ken Brennan;Corporate;United States;Columbus;Indiana;47201;Central;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;34,02
981;CA-2017-144939;03/10/2017;08/10/2017;Standard Class;EB-13870;Emily Burns;Consumer;United States;New York City;New York;10035;East;FUR-CH-10003199;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair;599292
982;CA-2015-163419;11/11/2015;14/11/2015;Second Class;TZ-21580;Tracy Zic;Consumer;United States;Louisville;Colorado;80027;West;OFF-AR-10000034;Office Supplies;Art;BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;3392
985;CA-2018-100314;29/09/2018;05/10/2018;Standard Class;AS-10630;Ann Steele;Home Office;United States;Pasadena;Texas;77506;Central;OFF-LA-10001569;Office Supplies;Labels;Avery 499;7968
988;CA-2016-146829;10/03/2016;10/03/2016;Same Day;TS-21340;Toby Swindell;Consumer;United States;Houston;Texas;77041;Central;OFF-BI-10004022;Office Supplies;Binders;Acco Suede Grain Vinyl Round Ring Binder;1112
989;CA-2018-167899;21/05/2018;26/05/2018;Standard Class;JG-15805;John Grady;Corporate;United States;Auburn;New York;13021;East;FUR-FU-10004071;Furniture;Furnishings;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;520,05
991;CA-2016-153549;29/03/2016;31/03/2016;Second Class;SL-20155;Sara Luxemburg;Home Office;United States;Jacksonville;Florida;32216;South;FUR-CH-10004086;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;1166,92
992;CA-2017-110023;09/09/2017;11/09/2017;First Class;TS-21610;Troy Staebel;Consumer;United States;New York City;New York;10024;East;OFF-BI-10001036;Office Supplies;Binders;Cardinal EasyOpen D-Ring Binders;14624
993;CA-2017-105585;26/08/2017;27/08/2017;First Class;RF-19735;Roland Fjeld;Consumer;United States;San Jose;California;95123;West;OFF-FA-10002983;Office Supplies;Fasteners;Advantus SlideClip Paper Clips;10,23
995;CA-2015-117639;21/05/2015;25/05/2015;Standard Class;MW-18235;Mitch Willingham;Corporate;United States;Virginia Beach;Virginia;23464;South;OFF-BI-10003925;Office Supplies;Binders;Fellowes PB300 Plastic Comb Binding Machine;2715,93
997;CA-2016-162537;28/10/2016;03/11/2016;Standard Class;RD-19585;Rob Dowd;Consumer;United States;Henderson;Kentucky;42420;South;OFF-EN-10003862;Office Supplies;Envelopes;Laser & Ink Jet Business Envelopes;10,67
1001;CA-2017-155488;13/11/2017;17/11/2017;Standard Class;FM-14290;Frank Merwin;Home Office;United States;Vancouver;Washington;98661;West;OFF-AR-10002956;Office Supplies;Art;Boston 16801 Nautilus Battery Pencil Sharpener;44,02
1002;CA-2016-124891;31/07/2016;31/07/2016;Same Day;RH-19495;Rick Hansen;Consumer;United States;New York City;New York;10024;East;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;2309,65
1005;CA-2016-126445;27/08/2016;31/08/2016;Standard Class;RA-19945;Ryan Akin;Consumer;United States;Murrieta;California;92563;West;OFF-ST-10000046;Office Supplies;Storage;Fellowes Super Stor/Drawer Files;484,65
1006;CA-2016-111199;13/11/2016;17/11/2016;Standard Class;JK-15730;Joe Kamberova;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-PA-10001790;Office Supplies;Paper;Xerox 1910;115296
1007;CA-2016-105312;06/11/2016;09/11/2016;First Class;MT-17815;Meg Tillman;Consumer;United States;Scottsdale;Arizona;85254;West;OFF-EN-10002600;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;7,08
1009;US-2018-106705;26/12/2018;01/01/2019;Standard Class;PO-18850;Patrick O'Brill;Consumer;United States;Burlington;Iowa;52601;Central;OFF-PA-10001509;Office Supplies;Paper;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";44,75
1010;CA-2018-135034;01/08/2018;03/08/2018;First Class;AT-10735;Annie Thurman;Consumer;United States;Chicago;Illinois;60653;Central;TEC-PH-10003931;Technology;Phones;JBL Micro Wireless Portable Bluetooth Speaker;95984
1011;CA-2015-158540;24/11/2015;26/11/2015;First Class;VG-21790;Vivek Gonzalez;Consumer;United States;San Diego;California;92037;West;FUR-FU-10001602;Furniture;Furnishings;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";151,72
1012;CA-2018-118437;17/06/2018;21/06/2018;Second Class;PF-19165;Philip Fox;Consumer;United States;Olympia;Washington;98502;West;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";155,25
1014;US-2016-126214;21/12/2016;24/12/2016;Second Class;JS-15880;John Stevenson;Consumer;United States;Seattle;Washington;98103;West;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;1618,37
1016;CA-2016-133025;17/09/2016;19/09/2016;Second Class;MO-17800;Meg O'Connel;Home Office;United States;Los Angeles;California;90036;West;OFF-PA-10004100;Office Supplies;Paper;Xerox 216;32,4
1017;CA-2016-108665;06/07/2016;10/07/2016;Standard Class;KM-16225;Kalyca Meade;Corporate;United States;New York City;New York;10011;East;FUR-FU-10002191;Furniture;Furnishings;G.E. Halogen Desk Lamp Bulbs;13,96
1021;CA-2016-124450;27/04/2016;03/05/2016;Standard Class;GT-14710;Greg Tran;Consumer;United States;Washington;District of Columbia;20016;East;OFF-AR-10001166;Office Supplies;Art;Staples in misc. colors;22,74
1024;CA-2016-167269;16/06/2016;20/06/2016;Standard Class;PB-19150;Philip Brown;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-EN-10003072;Office Supplies;Envelopes;Peel & Seel Envelopes;6208
1025;CA-2018-106964;17/12/2018;20/12/2018;First Class;HR-14770;Hallie Redmond;Home Office;United States;Los Angeles;California;90045;West;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;11808
1026;CA-2017-126529;11/01/2017;13/01/2017;Second Class;DE-13255;Deanra Eno;Home Office;United States;Springfield;Ohio;45503;East;OFF-PA-10001166;Office Supplies;Paper;Xerox 2;15552
1029;CA-2015-163552;11/07/2015;15/07/2015;Standard Class;LA-16780;Laura Armstrong;Corporate;United States;Hackensack;New Jersey;7601;East;OFF-PA-10000474;Office Supplies;Paper;Easy-staple paper;177,2
1034;CA-2017-109820;20/11/2017;22/11/2017;First Class;AG-10390;Allen Goldenen;Consumer;United States;Cincinnati;Ohio;45231;East;OFF-PA-10000955;Office Supplies;Paper;Southworth 25% Cotton Granite Paper & Envelopes;15696
1037;CA-2017-113061;22/04/2017;26/04/2017;Standard Class;EL-13735;Ed Ludwig;Home Office;United States;Jefferson City;Missouri;65109;Central;FUR-FU-10003975;Furniture;Furnishings;Eldon Advantage Chair Mats for Low to Medium Pile Carpets;86,62
1038;CA-2016-127418;13/06/2016;14/06/2016;First Class;JJ-15445;Jennifer Jackson;Consumer;United States;Los Angeles;California;90004;West;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;36624
1039;CA-2018-121818;20/11/2018;21/11/2018;First Class;JH-15430;Jennifer Halladay;Consumer;United States;Burlington;North Carolina;27217;South;OFF-AR-10000203;Office Supplies;Art;Newell 336;23968
1041;CA-2017-127670;20/03/2017;24/03/2017;Standard Class;RD-19660;Robert Dilbeck;Home Office;United States;Saint Peters;Missouri;63376;Central;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;697,16
1042;CA-2017-102981;06/09/2017;09/09/2017;Second Class;MO-17500;Mary O'Rourke;Consumer;United States;New York City;New York;10035;East;TEC-AC-10004761;Technology;Accessories;Maxell 4.7GB DVD+RW 3/Pack;31,86
1044;CA-2018-115651;09/07/2018;12/07/2018;First Class;NS-18640;Noel Staavos;Corporate;United States;Chicago;Illinois;60610;Central;OFF-AR-10001130;Office Supplies;Art;Quartet Alpha White Chalk, 12/Pack;8,84
1046;CA-2018-152702;12/10/2018;16/10/2018;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Rockford;Illinois;61107;Central;FUR-CH-10002304;Furniture;Chairs;Global Stack Chair without Arms, Black;254604
1047;CA-2017-169103;08/03/2017;13/03/2017;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Miami;Florida;33142;South;TEC-PH-10001530;Technology;Phones;Cisco Unified IP Phone 7945G VoIP phone;1363,96
1049;CA-2015-139192;27/05/2015;01/06/2015;Second Class;LC-16885;Lena Creighton;Consumer;United States;San Francisco;California;94109;West;TEC-PH-10000486;Technology;Phones;Plantronics HL10 Handset Lifter;1113504
1051;US-2016-153500;03/07/2016;05/07/2016;First Class;DG-13300;Deirdre Greer;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10000293;Furniture;Furnishings;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;168464
1054;CA-2016-110667;04/04/2016;08/04/2016;Standard Class;NF-18595;Nicole Fjeld;Home Office;United States;New York City;New York;10009;East;OFF-AR-10000716;Office Supplies;Art;DIXON Ticonderoga Erasable Checking Pencils;11,16
1058;CA-2018-167150;10/12/2018;17/12/2018;Standard Class;BP-11185;Ben Peterman;Corporate;United States;San Diego;California;92037;West;OFF-BI-10001097;Office Supplies;Binders;Avery Hole Reinforcements;19936
1060;CA-2017-105284;24/11/2017;01/12/2017;Standard Class;MG-17650;Matthew Grinstein;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-FA-10001754;Office Supplies;Fasteners;Stockwell Gold Paper Clips;4416
1061;US-2016-125374;23/03/2016;29/03/2016;Standard Class;JD-16060;Julia Dunbar;Consumer;United States;Houston;Texas;77095;Central;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;107772
1062;CA-2016-161263;16/04/2016;21/04/2016;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Toledo;Ohio;43615;East;OFF-AP-10002350;Office Supplies;Appliances;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;45216
1068;CA-2017-157686;01/10/2017;02/10/2017;First Class;BD-11620;Brian DeCherney;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;194848
1069;US-2018-139955;28/09/2018;30/09/2018;Second Class;CM-12160;Charles McCrossin;Consumer;United States;Brownsville;Texas;78521;Central;OFF-SU-10001935;Office Supplies;Supplies;Staple remover;1744
1070;US-2016-150161;25/07/2016;29/07/2016;Standard Class;RB-19795;Ross Baird;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;25176
1071;CA-2016-144652;20/11/2016;26/11/2016;Standard Class;SN-20560;Skye Norling;Home Office;United States;Los Angeles;California;90008;West;OFF-AR-10003732;Office Supplies;Art;Newell 333;19,46
1072;CA-2017-152814;28/04/2017;02/05/2017;Standard Class;EH-14005;Erica Hernandez;Home Office;United States;Denver;Colorado;80219;West;OFF-PA-10001970;Office Supplies;Paper;Xerox 1881;29472
1073;CA-2018-106943;14/11/2018;19/11/2018;Standard Class;FO-14305;Frank Olsen;Consumer;United States;New York City;New York;10035;East;OFF-BI-10003669;Office Supplies;Binders;3M Organizer Strips;8,64
1074;CA-2017-134348;12/11/2017;19/11/2017;Standard Class;MS-17710;Maurice Satty;Consumer;United States;Mesa;Arizona;85204;West;OFF-BI-10003727;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;6,27
1077;CA-2017-161781;29/09/2017;30/09/2017;First Class;CC-12100;Chad Cunningham;Home Office;United States;Columbus;Indiana;47201;Central;OFF-AR-10000255;Office Supplies;Art;Newell 328;40,88
1078;CA-2018-132521;23/09/2018;25/09/2018;Second Class;DW-13540;Don Weiss;Consumer;United States;Seattle;Washington;98105;West;OFF-AP-10002191;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;119,96
1081;CA-2016-110016;29/11/2016;04/12/2016;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Detroit;Michigan;48227;Central;OFF-PA-10000349;Office Supplies;Paper;Easy-staple paper;19,92
1083;US-2017-143819;01/03/2017;05/03/2017;Standard Class;KD-16270;Karen Daniels;Consumer;United States;Yonkers;New York;10701;East;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;836592
1087;CA-2017-167584;12/08/2017;12/08/2017;Same Day;LC-16870;Lena Cacioppo;Consumer;United States;Des Moines;Iowa;50315;Central;OFF-PA-10000029;Office Supplies;Paper;Xerox 224;6,48
1088;CA-2017-166163;15/08/2017;20/08/2017;Second Class;CY-12745;Craig Yedwab;Corporate;United States;Oakland;California;94601;West;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);71976
1090;CA-2018-158407;04/06/2018;10/06/2018;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;Monroe;North Carolina;28110;South;FUR-FU-10001967;Furniture;Furnishings;Telescoping Adjustable Floor Lamp;31984
1092;CA-2016-143490;06/12/2016;13/12/2016;Standard Class;NP-18325;Naresj Patel;Consumer;United States;San Diego;California;92105;West;OFF-AR-10002952;Office Supplies;Art;Stanley Contemporary Battery Pencil Sharpeners;120,15
1094;CA-2016-165085;27/12/2016;31/12/2016;Standard Class;BT-11485;Brad Thomas;Home Office;United States;Clinton;Maryland;20735;East;OFF-PA-10000605;Office Supplies;Paper;Xerox 1950;28,9
1096;CA-2018-160423;21/01/2018;26/01/2018;Standard Class;PS-19045;Penelope Sewall;Home Office;United States;Charlotte;North Carolina;28205;South;OFF-ST-10004340;Office Supplies;Storage;Fellowes Mobile File Cart, Black;348208
1098;CA-2015-159338;25/06/2015;28/06/2015;First Class;NS-18640;Noel Staavos;Corporate;United States;Los Angeles;California;90049;West;FUR-TA-10004147;Furniture;Tables;Hon 4060 Series Tables;447,84
1099;CA-2017-107216;14/06/2017;17/06/2017;First Class;PV-18985;Paul Van Hugh;Home Office;United States;San Francisco;California;94122;West;OFF-AR-10001545;Office Supplies;Art;Newell 326;7,04
1103;US-2018-145863;21/04/2018;27/04/2018;Standard Class;RP-19390;Resi Pölking;Consumer;United States;Houston;Texas;77041;Central;OFF-BI-10004140;Office Supplies;Binders;Avery Non-Stick Binders;2694
1105;CA-2017-112340;21/10/2017;27/10/2017;Standard Class;NM-18520;Neoma Murray;Consumer;United States;Riverside;California;92503;West;OFF-PA-10001892;Office Supplies;Paper;"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";22,92
1106;US-2017-110156;19/11/2017;24/11/2017;Standard Class;EH-13945;Eric Hoffmann;Consumer;United States;Houston;Texas;77041;Central;OFF-ST-10000642;Office Supplies;Storage;Tennsco Lockers, Gray;100704
1114;CA-2018-140585;18/12/2018;23/12/2018;Second Class;RA-19915;Russell Applegate;Consumer;United States;Encinitas;California;92024;West;OFF-BI-10003364;Office Supplies;Binders;Binding Machine Supplies;46672
1117;CA-2017-144855;22/07/2017;24/07/2017;Second Class;DL-13495;Dionis Lloyd;Corporate;United States;San Francisco;California;94110;West;OFF-LA-10003766;Office Supplies;Labels;Self-Adhesive Removable Labels;6,3
